-3.58,4.39,0.14,-6.18,6.19,-0.27
-3.59,4.19,-0.06,-5.82,5.9,-0.58
-4.13,4.79,-0.37,-5.3,5.64,-0.77
-3.15,4.75,0.07,-5.47,5.56,-0.61
-3.17,4.99,0.2,-5.2,6.01,0.05
-2.57,4.65,0.41,-5.52,5.0,-1.15
-2.95,4.5,0.17,-5.75,4.65,-0.63
-4.13,5.41,-0.31,-5.67,4.51,-0.89
-3.85,5.2,-0.12,-6.13,3.99,-0.15
-5.25,5.66,-0.42,-5.72,3.96,0.37
-5.0,5.56,-0.02,-5.94,5.09,-0.18
-4.93,5.48,-0.1,-6.5,5.62,-0.75
-4.49,6.12,-0.19,-6.28,5.28,-0.55
-5.79,5.15,0.51,-6.17,5.57,-0.55
-5.66,5.09,-0.24,-6.42,5.62,-0.75
-5.98,6.06,-0.6,-5.8,5.22,-0.28
-6.73,5.65,-0.32,-5.28,4.43,-0.1
-5.57,6.27,-0.45,-4.96,5.13,-0.19
-4.5,6.06,0.05,-5.83,5.25,0.31
-5.4,5.77,0.15,-5.49,5.43,-0.76
-3.76,6.22,-1.07,-5.75,4.34,-0.05
-4.18,5.09,-0.1,-5.02,3.81,0.08
-4.72,6.6,-0.07,-4.99,4.95,-0.5
-5.67,6.29,0.2,-5.46,4.58,-0.6
-5.35,5.82,0.44,-4.9,4.19,-0.22
-6.04,6.58,-0.42,-4.58,4.01,-0.19
-5.77,6.55,-0.08,-4.49,5.65,-0.66
-5.41,6.37,-0.18,-5.19,5.54,-0.11
-4.24,5.98,-0.67,-5.08,6.3,-0.13
-4.21,6.12,-0.26,-4.57,6.54,-0.54
-4.51,5.45,-0.16,-4.59,5.21,-0.14
-4.84,6.09,-0.5,-5.28,5.4,-0.36
-4.38,6.68,-0.28,-6.09,5.48,-0.82
-4.53,7.34,-0.18,-5.38,4.91,-1.02
-5.69,7.76,-0.18,-4.97,4.94,0.23
-5.35,7.06,-0.4,-3.92,4.94,0.44
-5.72,6.19,-0.66,-4.76,5.77,-0.92
-5.6,5.74,-0.36,-4.98,5.1,-0.66
-5.11,6.33,-0.54,-4.87,4.97,-0.67
-5.24,6.07,0.13,-4.83,4.89,-0.02
-5.61,6.43,-0.24,-4.54,4.73,-0.05
-5.89,6.16,-0.47,-4.12,3.94,0.99
-5.89,5.96,-0.64,-4.09,3.58,0.6
-5.66,5.26,-0.28,-3.94,4.21,0.33
-6.72,5.05,0.1,-3.65,3.8,0.17
-5.63,5.21,0.0,-4.4,3.56,0.4
-6.53,3.85,0.5,-3.55,4.08,0.47
-5.45,4.58,0.3,-2.99,4.15,0.48
-3.92,4.98,0.58,-4.74,3.8,0.58
-4.79,4.51,0.36,-3.29,4.71,0.84
-5.94,5.11,0.79,-4.64,3.6,0.75
-7.57,6.17,0.1,-4.55,3.19,0.11
-6.27,6.56,-0.5,-5.09,2.95,0.39
-6.42,7.3,-0.4,-5.72,3.22,-0.33
-5.99,7.27,-0.47,-4.83,2.93,0.22
-5.54,6.8,-0.5,-5.55,3.52,-0.66
-5.8,6.91,-0.12,-5.85,3.72,-0.28
-6.03,6.62,-0.42,-5.22,3.37,-0.27
-6.73,6.28,-0.62,-3.81,3.29,0.35
-6.36,7.43,-0.48,-4.03,3.82,0.38
-6.39,7.09,-0.6,-3.84,4.68,0.39
-6.12,6.73,-0.31,-3.8,5.4,0.13
-5.6,6.57,-0.12,-4.6,5.44,-0.11
-4.98,6.7,0.03,-4.25,4.96,-0.74
-4.58,6.4,0.59,-4.33,5.0,-0.49
-4.81,6.37,-0.38,-5.17,4.24,-0.65
-3.68,6.32,-0.03,-5.19,4.32,-0.51
-4.36,6.46,-0.26,-4.57,4.36,-0.25
-3.88,5.6,-0.64,-4.31,3.82,-0.29
-4.58,5.37,-0.16,-4.84,3.2,-0.15
-5.32,5.59,-0.1,-4.4,2.74,-0.03
-4.64,5.8,-0.6,-4.71,3.18,-0.11
-3.98,5.99,-0.38,-5.26,2.58,0.07
-4.72,6.08,-0.56,-5.08,2.76,0.21
-4.55,5.51,-0.24,-4.9,3.1,-0.49
-4.3,5.43,0.24,-5.2,3.29,-0.36
-4.4,6.04,-0.34,-4.96,3.27,0.03
-4.29,5.9,0.3,-5.2,3.29,-0.34
-4.24,5.97,-0.19,-4.74,2.87,-0.22
-4.03,6.37,-0.2,-4.5,2.58,0.08
-4.72,6.6,-0.48,-3.69,2.87,0.08
-4.07,6.18,-0.41,-4.17,3.15,-0.37
-4.11,6.72,-0.35,-4.48,1.75,-0.41
-4.66,6.59,-0.14,-4.28,2.21,0.11
-4.38,5.77,-0.01,-4.06,2.82,0.31
-5.12,5.56,0.12,-3.25,3.29,0.34
-4.35,5.55,-0.29,-4.57,4.23,0.02
-4.38,5.68,-0.17,-5.02,3.32,0.14
-4.57,5.85,-0.15,-5.41,3.05,-0.51
-3.97,5.52,-0.53,-5.07,3.63,0.25
-4.16,6.04,0.1,-6.24,3.19,-0.62
-4.84,7.27,-0.4,-6.22,3.66,-0.53
-4.76,7.32,-0.21,-6.47,2.48,0.42
-5.49,7.13,-0.59,-8.06,2.96,-0.39
-5.29,6.8,-0.14,-8.66,2.87,0.45
-5.84,6.75,-0.32,-8.92,2.89,0.07
-6.19,6.7,-0.94,-9.99,3.16,0.73
-5.09,6.97,-0.56,-9.25,3.47,-0.14
-4.15,7.08,-0.18,-7.88,5.79,-1.35
-5.03,7.04,-0.42,-6.83,5.22,-0.04
-4.84,6.52,0.21,-7.82,6.54,-0.56
-5.27,6.82,-0.56,-8.61,6.67,-0.9
-5.47,6.8,-0.32,-8.68,6.97,-1.29
-5.75,6.49,0.05,-8.94,6.34,-1.17
-6.4,6.58,-0.68,-8.71,5.72,-1.0
-6.32,5.96,-0.21,-8.51,5.95,-0.69
-5.07,5.45,0.44,-7.65,6.03,-0.85
-5.59,6.95,-0.44,-7.11,5.98,-0.68
-4.77,6.8,-0.38,-6.88,5.42,-0.27
-5.26,6.25,-0.16,-6.33,5.52,-0.73
-5.03,6.53,-1.19,-6.17,4.98,-1.07
-5.01,5.41,-0.37,-5.5,5.02,-0.68
-5.39,5.19,-0.43,-5.66,4.82,0.12
-4.97,4.32,0.31,-5.65,5.3,0.05
-5.13,5.04,0.62,-5.74,5.33,-0.34
-5.19,5.58,0.39,-5.63,5.14,-0.43
-3.98,5.72,0.46,-5.59,5.66,-0.94
-4.1,4.75,0.41,-6.02,5.74,-0.24
-5.31,5.43,0.0,-5.69,5.6,-0.59
-5.93,5.98,-0.22,-4.97,5.19,0.06
-6.43,5.19,-0.49,-4.02,4.89,0.23
-6.4,6.54,-0.06,-5.33,5.3,-0.53
-6.59,5.99,0.19,-5.41,5.41,0.0
-6.64,7.1,-0.3,-6.15,6.28,-1.21
-5.79,6.42,-0.14,-5.36,6.47,-0.66
-6.25,6.9,-0.65,-6.34,6.49,-0.53
-6.48,6.51,-0.34,-5.85,5.17,-0.11
-5.95,6.47,-0.14,-6.21,5.07,-0.4
-5.59,6.51,-0.04,-6.17,4.8,0.07
-5.14,6.76,-0.22,-5.77,4.34,-0.29
-5.55,6.84,-0.08,-6.21,4.86,-0.85
-5.44,6.96,-0.34,-6.07,4.43,-0.38
-5.44,7.12,-0.49,-6.14,5.65,0.01
-5.21,7.02,-0.48,-6.11,5.27,-0.39
-4.61,6.8,-0.29,-5.94,5.38,-0.31
-4.35,5.61,0.1,-6.08,5.09,-0.22
-4.71,5.79,0.0,-5.97,4.57,-0.61
-4.12,6.41,-0.04,-5.72,4.29,-0.4
-4.4,5.77,0.11,-5.32,4.16,-0.15
-5.07,6.19,-0.09,-5.14,3.48,-0.07
-5.64,6.2,-0.64,-4.44,3.57,-0.44
-4.64,6.06,-0.1,-4.41,2.93,-0.1
-5.0,6.21,-0.12,-4.13,3.8,0.02
-5.96,5.73,-0.31,-4.22,3.41,0.03
-5.0,5.48,-0.08,-5.35,2.46,-0.12
-4.74,5.57,-0.39,-4.81,2.67,-0.2
-4.42,5.54,-0.21,-5.26,3.41,-0.5
-4.79,5.72,0.06,-5.47,3.55,-0.52
-4.82,6.0,-0.27,-5.19,4.0,-0.34
-4.52,6.19,-0.66,-4.85,3.55,0.37
-4.31,5.58,-0.04,-5.27,3.63,-0.5
-4.81,5.04,-0.48,-4.36,3.68,-0.34
-4.7,5.45,0.22,-6.07,3.12,-0.52
-5.1,6.05,-0.23,-6.42,3.42,-0.36
-4.54,6.19,-0.08,-5.46,3.36,-0.14
-4.42,6.25,-0.43,-5.83,4.61,-0.36
-4.73,5.94,-0.13,-5.69,4.69,-0.26
-3.87,5.73,-0.05,-5.79,4.12,-0.16
-3.78,5.82,-0.07,-5.01,3.86,-0.68
-3.61,5.65,-0.05,-4.47,4.33,-0.4
-3.34,5.27,0.21,-4.26,4.19,0.01
-3.63,5.83,0.31,-4.19,4.18,0.12
-4.39,6.29,-0.79,-3.95,4.04,0.26
-4.2,5.81,-0.51,-3.97,3.72,-0.39
-3.2,5.61,0.39,-4.3,4.49,-0.82
-3.71,6.48,0.19,-4.05,4.02,-0.04
-3.46,5.15,0.43,-4.34,3.93,0.01
-2.86,5.04,0.66,-4.0,3.92,0.19
-2.89,6.27,0.08,-3.87,4.41,-0.18
-4.1,7.37,-0.41,-4.73,4.87,-0.14
-4.31,6.28,-0.38,-5.4,5.27,-0.25
-4.27,5.37,0.09,-5.8,4.48,-1.03
-4.13,5.13,0.04,-5.68,4.98,-0.61
-4.62,6.48,-0.15,-4.55,4.8,0.11
-3.76,6.47,0.03,-5.3,5.44,-1.0
-4.07,5.26,-0.13,-5.27,4.86,-0.88
-4.03,5.52,-0.35,-5.23,4.55,-0.67
-3.92,5.62,-0.15,-5.07,3.82,0.06
-4.19,5.34,-0.46,-4.48,2.8,0.03
-3.75,5.36,0.14,-4.35,3.39,0.35
-5.03,5.89,-0.19,-4.76,4.64,-0.1
-4.45,5.87,-0.5,-5.1,4.44,-0.19
-4.17,5.57,-0.24,-4.28,4.07,0.58
-3.95,5.45,-0.52,-4.52,4.06,-0.36
-3.47,5.48,-0.07,-4.95,3.6,-0.25
-3.59,6.21,0.02,-4.94,3.81,-0.22
-3.68,5.07,0.5,-3.84,3.7,0.4
-2.9,4.88,0.11,-4.32,3.54,-0.26
-3.31,5.39,0.01,-4.2,3.78,-0.17
-3.37,5.46,-0.08,-4.26,3.56,-0.01
-3.13,5.37,-0.13,-4.4,3.3,-0.04
-2.91,5.14,0.13,-4.34,3.51,-0.34
-3.13,5.69,-0.42,-4.55,4.23,-0.85
-2.99,6.46,-0.1,-4.36,3.84,0.0
-2.81,6.74,-0.18,-4.44,4.03,-0.6
-2.63,5.97,-0.08,-3.85,3.86,-0.09
-3.34,5.45,-0.05,-4.24,4.66,-0.25
-3.38,5.96,-0.43,-4.28,5.18,0.27
-2.61,6.11,-0.57,-4.45,5.14,-0.32
-2.87,5.43,0.3,-3.96,4.47,-0.29
-2.75,6.39,0.4,-3.67,3.38,0.3
-3.67,6.62,-0.38,-3.68,3.88,0.3
-3.73,6.71,0.01,-3.84,3.77,-0.25
-3.92,6.16,-0.59,-3.55,3.97,0.12
-3.86,6.12,-0.26,-4.21,4.38,0.08
-3.09,6.4,-0.21,-5.08,4.22,-0.42
-3.34,6.04,0.18,-5.22,2.96,-0.26
-3.23,6.06,-0.14,-3.79,3.1,-0.21
-3.75,5.61,-0.33,-4.07,2.92,0.1
-3.04,5.74,0.08,-4.16,3.12,0.07
-2.14,5.76,0.25,-3.69,3.39,-0.57
-3.76,7.61,-0.35,-3.41,3.24,0.22
-3.7,8.46,-0.56,-4.16,3.61,-0.04
-4.27,7.82,-0.54,-4.4,3.6,-0.2
-4.66,7.94,-0.45,-4.85,3.81,-0.33
-4.24,7.53,-0.38,-4.42,3.86,-0.52
-4.15,7.21,-0.35,-3.96,3.43,-0.02
-3.77,6.88,-0.15,-3.72,3.22,-0.25
-3.86,7.87,-0.31,-3.94,4.1,-0.66
-4.16,8.16,-0.09,-4.14,4.26,-0.46
-4.0,8.41,-0.47,-3.92,3.62,0.04
-3.93,7.9,-0.29,-4.06,4.35,-0.3
-4.22,7.74,-0.36,-3.82,4.18,-0.21
-4.19,7.83,-0.25,-3.52,4.03,-0.04
-3.75,7.3,0.11,-3.95,3.95,0.08
-3.81,7.96,-0.11,-4.07,3.22,-0.45
-3.81,7.85,-0.03,-4.05,3.14,0.19
-3.98,7.34,-0.29,-3.52,2.53,0.26
-4.27,6.57,-0.32,-3.75,2.5,0.01
-4.56,7.29,-0.1,-4.46,1.84,0.33
-4.48,7.53,-0.61,-3.96,2.82,-0.59
-4.48,7.28,-0.46,-3.21,2.96,-0.21
-4.81,6.96,-0.5,-3.94,2.74,-0.12
-4.94,6.77,-0.39,-3.77,3.22,-0.47
-4.83,6.47,-0.23,-3.87,2.47,0.06
-4.33,6.4,-0.2,-5.0,3.33,-0.4
-4.07,6.39,-0.28,-4.49,3.64,-0.54
-3.96,5.65,-0.06,-4.61,3.68,-0.65
-3.27,5.32,-0.01,-4.31,3.51,-0.51
-3.21,5.56,0.13,-4.24,3.27,-0.08
-3.22,4.4,0.15,-4.19,3.2,-0.08
-3.27,4.99,-0.04,-3.42,3.09,0.01
-3.13,5.0,0.13,-3.81,3.85,0.19
-3.95,5.09,0.16,-4.24,3.8,-0.11
-3.65,4.89,0.38,-4.23,3.88,-0.21
-3.74,5.86,-0.09,-3.88,3.57,-0.28
-3.23,6.82,-0.43,-3.49,3.17,-0.28
-3.64,6.11,-0.3,-4.16,4.23,-0.33
-4.36,7.09,-0.1,-4.42,3.68,-0.66
-2.86,6.93,-0.13,-4.53,3.5,-0.42
-3.76,6.17,0.09,-3.61,2.71,0.35
-3.31,7.14,-0.14,-3.1,2.67,0.02
-3.21,5.75,-0.09,-3.11,2.56,0.57
-2.43,5.85,0.78,-3.0,3.73,0.29
-3.14,5.11,0.76,-4.06,4.1,-0.41
-3.64,6.23,-0.13,-3.76,4.42,-0.48
-3.74,6.65,0.18,-3.64,4.39,-0.6
-4.27,5.86,0.03,-3.44,3.28,-0.29
-5.08,5.47,-0.81,-3.6,3.32,-0.03
-3.46,5.12,0.19,-3.6,3.64,-0.35
-4.39,6.08,-0.16,-3.44,3.39,-0.33
-3.05,6.2,0.09,-3.49,3.42,-0.42
-4.46,5.33,-0.46,-2.75,3.88,-0.37
-4.84,5.62,-0.37,-3.05,3.35,0.4
-4.95,6.04,-0.31,-2.9,2.98,0.13
-4.69,4.9,0.16,-2.58,3.84,0.24
-4.12,4.85,-0.27,-1.99,4.39,0.51
-4.64,4.04,-0.28,-3.02,5.17,0.01
-4.07,4.56,-0.14,-3.03,5.25,-0.14
-5.45,6.42,-0.09,-3.39,4.91,0.05
-5.93,5.71,-0.33,-4.02,5.58,-0.58
-6.81,7.38,-0.39,-3.02,5.64,0.05
-6.18,7.23,-0.62,-3.37,5.43,-0.24
-6.23,6.67,-0.17,-3.53,4.65,-0.27
-6.77,7.72,-0.67,-4.7,2.64,-0.6
-6.05,7.19,-0.18,-3.77,2.64,-0.04
-5.89,7.15,-0.64,-3.4,2.68,0.21
-4.74,7.04,-0.56,-3.08,3.01,-0.09
-5.14,5.93,0.01,-3.61,3.03,0.0
-5.15,6.26,-0.24,-2.81,3.43,0.72
-4.64,5.86,-0.15,-3.43,2.6,0.19
-4.78,6.22,0.06,-3.49,2.0,0.09
-4.33,6.66,0.24,-3.33,2.32,-0.04
-4.63,6.36,-0.14,-3.68,2.53,0.05
-4.42,7.06,-0.27,-3.47,2.4,-0.09
-4.61,7.95,0.06,-3.6,2.55,-0.24
-4.63,8.26,-0.55,-3.32,2.22,-0.13
-4.35,7.72,-0.56,-2.84,2.87,0.22
-3.89,7.52,-0.39,-3.4,2.72,-0.1
-4.14,7.26,-0.17,-3.23,2.64,0.05
-4.12,7.09,-0.34,-4.16,2.87,-0.81
-3.77,6.74,-0.45,-4.15,2.62,-0.76
-4.18,5.66,-0.52,-3.36,2.82,-0.24
-3.5,5.77,0.06,-3.72,3.0,-0.29
-3.3,6.53,-0.1,-3.5,3.11,-0.36
-3.74,6.46,-0.54,-3.65,3.31,-0.57
-4.02,5.73,0.08,-3.19,3.81,-0.02
-4.38,6.14,-0.21,-2.93,3.36,-0.77
-4.19,6.89,-0.02,-2.71,3.1,0.57
-3.82,7.22,-0.62,-2.98,3.64,-0.11
-3.64,7.93,-0.69,-3.95,4.22,-0.49
-4.09,7.97,-0.52,-4.14,3.72,-0.62
-3.33,7.5,-0.13,-3.93,3.11,0.1
-3.14,6.93,-0.12,-3.94,3.67,-0.67
-3.43,7.3,0.07,-3.8,3.32,-0.65
-3.33,7.73,-0.28,-3.89,2.89,-0.23
-3.17,7.22,-0.21,-3.46,2.82,0.36
-3.84,7.85,-0.71,-3.89,2.9,-0.29
-4.37,6.79,-1.13,-3.79,2.81,-0.25
-3.77,6.96,-0.24,-4.34,2.63,-0.47
-4.35,6.56,-0.19,-4.1,1.62,0.27
-4.09,6.69,-0.38,-4.47,3.2,-0.59
-5.87,6.94,-0.03,-2.82,3.51,-0.26
-4.54,8.03,-0.59,-2.95,3.12,-0.57
-4.21,7.52,-0.84,-3.08,2.89,0.09
-4.89,6.75,-0.2,-2.7,3.04,-0.14
-3.76,6.75,-0.78,-3.26,3.77,-0.85
-3.75,7.05,-0.07,-2.83,2.48,0.26
-3.95,6.64,-0.44,-3.73,4.09,-0.14
-3.96,6.0,0.05,-4.28,3.84,-0.36
-3.82,5.49,0.52,-4.34,4.07,-0.51
-3.85,6.74,-0.2,-4.56,4.13,-0.51
-4.79,6.58,0.06,-4.5,4.73,-0.45
-4.79,6.53,-0.2,-4.4,4.3,-0.88
-3.4,7.06,-0.06,-4.05,5.44,-0.12
-3.94,6.92,-0.63,-3.91,5.47,0.16
-4.09,7.2,-0.77,-4.24,3.97,0.67
-4.78,6.82,-0.03,-3.9,2.88,-0.01
-4.72,6.46,-0.1,-4.12,3.73,-0.5
-4.15,6.98,-0.98,-4.11,3.75,0.01
-4.09,6.02,0.49,-4.19,2.92,-0.5
-4.29,6.55,0.18,-4.53,3.11,-0.29
-4.1,7.41,-0.23,-4.07,3.61,-0.09
-4.44,7.62,-0.1,-3.84,3.45,-0.3
-4.23,7.45,0.34,-3.89,3.81,-0.19
-4.34,5.99,0.25,-4.56,3.42,-0.47
-4.93,6.97,-0.58,-4.45,3.54,-0.12
-4.53,7.09,-0.27,-5.1,4.44,-0.16
-3.17,6.78,0.43,-5.32,4.16,-0.3
-3.23,7.01,-0.01,-5.04,3.83,-0.48
-3.37,6.81,0.4,-5.09,3.92,-0.52
-4.22,6.3,-0.5,-4.91,4.4,-0.4
-3.62,7.18,-0.53,-4.52,4.68,-0.48
-3.54,5.84,-0.05,-4.34,4.14,-0.02
-3.58,5.79,0.0,-4.29,3.6,-0.13
-3.17,4.87,0.66,-3.71,3.9,-0.03
-3.24,5.23,0.06,-3.78,3.97,-0.02
-4.02,6.32,0.23,-3.0,3.37,0.59
-3.05,7.45,-0.25,-3.59,2.95,-0.31
-4.52,6.79,0.46,-3.6,3.59,-0.29
-3.32,7.36,-0.46,-3.64,3.76,-0.01
-3.4,6.68,0.32,-3.87,3.36,0.25
-3.27,6.15,-0.13,-3.96,2.98,0.14
-2.94,5.67,1.13,-3.25,2.98,0.27
-3.81,5.98,-0.03,-3.77,3.38,-0.01
-4.12,6.06,-0.12,-4.51,3.87,-0.51
-3.16,5.38,-0.12,-4.36,3.9,-0.3
-3.88,6.14,-0.11,-3.82,4.82,-0.15
-3.11,6.03,0.09,-3.93,4.35,-0.36
-3.42,5.96,-0.05,-4.05,3.58,-0.36
-3.05,6.58,0.73,-3.96,2.56,-0.14
-3.45,5.68,-0.11,-3.82,3.76,-0.1
-3.53,5.77,0.09,-4.28,4.21,-0.43
-4.16,6.56,-0.91,-4.17,3.65,-0.04
-3.48,5.41,0.47,-4.34,3.78,-0.52
-3.93,5.57,0.06,-4.13,3.23,-0.11
-4.92,6.6,-0.44,-4.13,2.73,-0.01
-4.2,6.58,-0.36,-3.84,3.08,-0.37
-4.17,7.2,-0.3,-3.04,3.39,-0.2
-4.09,7.17,-0.29,-3.32,3.52,-0.16
-4.09,6.69,-0.45,-3.08,3.73,-0.1
-4.45,7.03,-0.35,-2.69,3.74,0.66
-4.82,6.36,-0.24,-3.15,3.93,-0.41
-4.15,6.08,-0.64,-2.85,4.09,0.1
-3.84,6.27,0.1,-3.17,3.59,0.12
-3.37,5.45,-0.11,-2.94,3.02,-0.39
-3.8,6.22,0.18,-3.29,2.53,-0.36
-3.83,6.88,-0.25,-3.03,2.29,0.08
-3.85,7.21,-0.54,-3.33,3.44,0.12
-3.65,7.53,0.0,-3.61,3.08,-0.57
-3.62,6.12,0.1,-3.43,2.89,-0.19
-3.64,6.8,-0.08,-3.23,2.77,-0.28
-3.94,6.69,-0.42,-4.07,2.72,-0.34
-3.32,6.41,0.25,-3.94,4.13,-0.24
-3.62,6.78,-0.3,-3.78,4.1,-0.48
-3.72,6.68,0.13,-4.35,3.73,-0.23
-3.33,5.98,-0.55,-3.68,2.65,0.2
-3.84,5.6,-0.1,-3.29,2.55,0.51
-3.23,6.22,0.38,-3.51,2.81,-0.09
-3.26,6.08,0.26,-4.44,2.95,0.08
-3.38,6.05,0.11,-5.47,4.05,-0.65
-3.41,5.63,0.39,-6.12,3.64,-1.06
-3.4,6.83,-0.1,-5.71,3.96,-0.99
-3.5,6.6,0.15,-4.6,2.96,-0.43
-3.59,6.29,0.32,-4.89,2.98,0.52
-2.74,6.86,0.38,-5.39,4.04,-0.13
-3.48,6.55,0.28,-5.29,4.57,-0.52
-3.46,6.5,0.47,-6.04,4.4,-0.1
-3.82,7.14,0.0,-6.41,4.49,-0.15
-4.5,6.75,-0.04,-5.86,4.34,-0.82
-4.45,6.46,-0.62,-5.96,4.57,-0.63
-4.08,6.68,-0.44,-5.2,4.64,-0.72
-3.47,6.38,0.25,-4.98,4.34,-0.43
-4.17,7.18,0.2,-5.19,4.29,-0.05
-4.56,8.05,-0.52,-5.27,4.52,-0.71
-4.56,7.7,-0.14,-5.16,3.08,-0.19
-4.38,7.24,0.1,-4.86,3.8,-0.52
-3.71,8.13,-0.12,-4.41,3.6,-0.37
-3.13,8.56,-0.97,-3.9,3.52,-0.12
-3.78,8.07,0.11,-3.58,2.97,-0.19
-3.78,8.07,0.11,-3.41,3.22,-0.16
-3.78,8.07,0.11,-4.42,3.23,-0.11
-3.78,8.07,0.11,-3.94,3.28,-0.22
-3.78,8.07,0.11,-3.21,3.77,-0.25
-3.78,8.07,0.11,-4.35,3.65,-0.22
-3.99,8.23,-0.54,-4.98,4.17,-0.49
-4.39,7.93,-0.56,-4.82,3.73,-0.43
-4.27,7.86,-0.41,-5.1,3.5,-0.58
-4.06,7.91,-0.42,-5.35,4.07,0.06
-4.2,8.38,-0.22,-4.74,4.02,-0.77
-4.52,8.12,0.03,-3.83,3.79,-0.73
-3.18,7.8,-0.12,-3.84,5.05,-0.74
-3.91,7.83,-0.13,-3.49,4.63,-0.3
-3.48,8.0,0.09,-4.29,4.72,-0.66
-4.12,7.01,-0.37,-5.07,4.41,-1.01
-4.58,7.37,0.05,-4.09,3.42,0.04
-4.02,7.3,0.28,-2.93,2.87,0.01
-4.27,8.6,-0.1,-2.79,3.56,-0.01
-6.0,7.39,-1.09,-3.37,4.02,-0.55
-4.28,7.29,0.43,-3.79,3.87,0.02
-5.02,7.18,-0.21,-3.76,3.74,-0.03
-4.98,8.4,-0.67,-3.74,3.71,-0.4
-4.25,8.21,0.14,-3.43,4.11,0.04
-5.72,8.6,-0.31,-3.13,3.98,-0.32
-5.79,8.52,-0.67,-3.81,4.01,-0.18
-4.87,8.15,-0.33,-4.09,4.16,-0.24
-5.51,7.77,-0.38,-4.53,4.81,-0.27
-5.85,7.82,-0.36,-3.52,4.49,-0.2
-5.94,8.07,-0.36,-3.42,4.0,-0.11
-5.61,7.86,-0.23,-3.66,3.33,-0.28
-5.91,7.58,-0.49,-4.07,2.98,0.03
-5.62,7.21,-0.51,-3.46,2.39,0.49
-5.23,7.66,-0.26,-4.56,3.13,-0.2
-4.99,7.06,-0.37,-4.48,2.7,-0.02
-4.55,6.72,-0.1,-4.49,3.17,-0.17
-4.88,6.72,0.19,-4.05,3.31,-0.47
-5.44,6.44,0.28,-3.87,3.03,-0.72
-4.54,6.87,0.18,-3.87,3.03,-0.72
-4.38,6.01,-0.29,-3.87,3.03,-0.72
-4.44,5.49,-0.55,-3.87,3.03,-0.72
-3.9,5.81,0.14,-3.87,3.03,-0.72
-4.4,5.59,-0.09,-3.87,3.03,-0.72
-4.99,5.7,0.18,-5.37,3.91,-0.23
-5.56,6.48,0.24,-5.35,4.22,-0.55
-5.8,6.93,-0.04,-5.52,3.98,-0.57
-5.99,6.89,-0.37,-4.92,3.19,-0.22
-4.85,6.44,0.59,-5.19,3.48,-0.44
-4.07,6.34,-0.12,-5.02,3.54,-0.5
-4.32,5.96,0.35,-5.4,3.47,-0.57
-5.81,6.3,0.53,-5.52,4.05,-0.61
-5.61,6.36,0.3,-5.1,3.66,-0.01
-5.38,6.27,0.21,-4.25,4.14,-0.56
-5.4,6.42,-0.37,-3.75,3.9,0.38
-5.4,6.55,-0.25,-3.85,3.71,0.06
-5.69,7.01,-0.87,-3.46,3.56,0.13
-5.0,6.96,-0.43,-3.69,3.77,-0.19
-4.82,6.39,-0.18,-3.62,3.53,-0.13
-5.3,6.01,0.23,-3.58,3.07,0.16
-6.0,5.76,0.62,-3.08,2.88,0.04
-6.89,6.56,-0.45,-3.57,2.86,0.19
-7.82,6.83,0.19,-4.16,3.42,0.16
-6.86,6.96,-0.13,-5.04,3.36,-0.15
-6.5,6.44,-0.68,-4.65,3.31,-0.41
-7.01,5.81,0.33,-4.24,3.45,-0.54
-7.18,6.22,0.04,-4.41,3.43,-0.42
-6.76,6.66,-0.25,-4.02,3.42,-0.78
-6.24,7.44,0.01,-3.38,3.54,-0.37
-5.76,7.36,0.16,-4.11,3.45,-0.15
-5.2,6.13,0.52,-3.74,3.31,-0.76
-6.11,6.14,-0.47,-3.33,3.83,-0.34
-6.25,6.63,-0.09,-3.4,3.86,-0.39
-6.66,6.55,-0.72,-3.48,4.07,-0.28
-6.16,6.93,-0.39,-3.28,3.97,-0.27
-7.77,6.91,-0.36,-3.88,4.79,-0.15
-7.54,7.25,-0.65,-3.56,4.83,-0.52
-6.75,7.2,0.13,-2.43,5.29,-0.42
-6.68,7.11,0.05,-2.9,5.37,-0.14
-6.77,7.52,-0.02,-2.79,5.91,-0.83
-6.23,6.88,-0.21,-4.3,5.07,-0.7
-6.47,7.04,0.21,-3.92,6.04,-0.55
-5.59,6.82,-0.28,-4.12,7.73,0.14
-5.72,6.93,-0.5,-4.15,7.63,-0.49
-5.2,6.4,-0.22,-4.61,6.39,0.16
-4.98,6.26,-0.29,-3.85,5.47,-0.85
-4.75,6.46,0.1,-4.73,5.52,-0.43
-4.53,6.38,0.46,-6.38,6.1,-0.77
-4.26,6.9,-0.43,-5.76,4.93,-0.9
-4.88,6.41,-0.1,-4.63,5.43,-0.03
-4.82,6.48,0.05,-4.19,4.91,0.06
-4.84,7.12,-0.83,-4.4,5.45,-0.35
-4.99,6.69,-0.72,-5.36,6.18,-0.27
-4.69,6.59,0.05,-5.36,6.18,-0.68
-4.65,7.23,0.09,-5.88,6.42,-0.77
-4.9,7.54,-0.41,-6.05,5.78,-1.1
-4.76,7.48,-0.6,-5.99,5.22,-0.88
-4.37,7.41,-0.3,-6.25,4.58,-0.54
-4.57,7.2,0.0,-5.02,5.24,-0.23
-4.81,7.55,-0.39,-5.35,4.56,0.16
-4.55,6.98,-0.26,-5.42,5.56,-0.8
-4.61,6.11,-0.51,-5.65,6.16,-0.48
